Category,Product Name,Customer Rating,Sentiment,Emotion,text
Muslim Fashion,mukena dewasa katun polos jumbo renda terbaru kekinian hits - Putih,2,Negative,Fear,"Emang harus hati2 belanja online ya, kayanya pas Beli ga ada tuh foto mukena �kombinasi�, tiba2 dikirim beda sama foto awal. untung tes Beli 1 sebelum beli puluhan untuk dikasih keorang. Cukup sekali aja Beli disini. Semoga bisa nemu toko yg amanah"
Carpentry,Mesin Bor Baterai Tangan / Cordless Drill Battery Orion CD-6650,5,Positive,Love,"Barang Mendarat,,produk original sesuai dengan deskripsi,kemasan rapi ,seller Ramah,fast respon pengiriman pun cepat pokok nya recomended dah,makasih tokopedia makasih admin??"
Muslim Fashion,Hijab VOAL Segiempat Premium - Emikoawa Jilbab Kerudung Terbaru Korea - capucino,4,Positive,Happy,"Yeay paketan sudah sampe lama, tapi baru sempet review, semoga dipakenya nyaman dan enak, karena belum sempet dibuka"
Carpentry,Mesin Bor Baterai Tangan / Cordless Drill Battery Orion CD-6650,5,Positive,Love,"Orderan yg ke 3 kali, selalu puas, unit bor nya mantap, seller ramah gercep, kurir cepat, next order lagi.."
Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,3,Negative,Fear,"klo bisa di test dulu , minimal nyala .kondisi barang yg sampai ke saya tidak bisa nyala , ada komponen dioda yg gak terpasang di power 5v input.overall sih ok , bisa sy perbaiki dari pada retur.thanks"
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,5,Positive,Love,"Recommended Seller!! Respon cepat, pengiriman cukup cepat..."
Muslim Fashion,elzatta Obelia Samida - 309,2,Negative,Sadness,"padahal udah berekspektasi tinggi beli di sini karena official store nya, eh tapi ternyata yg dikirim ga sesuai sama warna nya beli nya warna cream yg di kirim warna apaan.. kecewa bgt sih jujur karena ga konfirmasi dulu ke saya kalo mau di ganti warna nya lain kali lebih amanah ya kak, jangan kirim barang yg ga sesuai warna, kalo emang stock nya habis konfirmasi dulu hehehe makasih"
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,4,Positive,Happy,Ukurannya sesuai. Bahannya adem. Produk sesuai dengan foto. Warnanya cantik ??.
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,3,Negative,Sadness,kancing nya baru bbrp kali pake copot kurang kuat
Office & Stationery,Refill Isi Pulpen Frixion Pilot 0.7/0.5 atk - 0.5 HITAM,5,Positive,Love,barang sampai cepeeet banget terima kasih top bgt ??????????
Electronics,VIVAN Kabel Data iPhone Lightning 1M Fast Charging 2.4A VXL100 - Biru,3,Positive,Happy,Barang nya ok.. cuma proses kirim nya agak lama dan admin nya harus nya dichat dulu baru di proses barang nya.
Movies and Music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,5,Positive,Happy,"pengiriman cepat, kualitas sangat bagus, gak ada yg cacat packingan sangat kuat dan rapih, kokoh banget,gak nyangka gede banget. tks sukses selalu ????"
Sport,Extreme Fishing Pen Pancingan Pena Mini Saku Portable,5,Positive,Love,Sesuai Deskripsi. Produk Berfungsi Dengan Baik. Packing aman ??. Harga Bersahabat ??.
Books,LUMPU,2,Negative,Fear,pengirimannya koq lama bgt ya..order kamis..br dikirim senin.itupun setelah dichat tny kapan dikirim..alhasil gagal memberi kejutan.tolong perbaiki kinerjanya ya..
Carpentry,BARDI Smart PLUG WiFi Wireless Colokan - IoT Smart Home Colokan Steker,5,Positive,Love,repeat order terus
Other Products,Busa Filter Ukuran MILD,5,Positive,Happy,bagus dan sesuai pesanan
Body Care,Whisper Pembalut Wanita Regular Flow 40's,5,Positive,Happy,"kemasan ok, aman bgt. isi sangat banyak. produknya nyaman dipakai"
Computers and Laptops,Cooler Master Notepal CMC3 Silent Fan Laptop Cooling Pad,5,Positive,Happy,"pengiriman cepat, packing rapi, kualitas mantap"
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,1,Negative,Anger,"parahhh, barang rusak retak di komplain malah urusannya sgt ribet! tidak akan beli lagi d sini"
Muslim Fashion,Mukena Dewasa Parasit Polos Premium Traveling - Salem,1,Negative,Anger,pesan warna PUTIH dan ABU. Tapi yg Datang warna SALEM dan ABU. KECEWA Karena PENJUAL Tidak konfirmasi sebelum dikirim
Office & Stationery,Refill Isi Pulpen Frixion Pilot 0.7/0.5 atk - 0.5 HITAM,1,Negative,Anger,Pelayanannya sangat buruk
Health,Stella Parfum'ist Smart Matic Caffe Latte,5,Positive,Love,"barang sudah sampai dengan cepat, sesuai dengan deskripsi produk berfungsi dengan baik, packingnya rapih dan dibungkus dengan tebal recommended banget"
Carpentry,Lem sepatu super kuat bening(transparant) 100ml Dyron,1,Negative,Sadness,ternyata lem pipa. tidak begitu rekat ngelem sepatu. sangat kecewa
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",1,Negative,Sadness,"Awalnya seneng karena barang cepat sampai dan bagus, ternyata belum sampai sebulan sudah rusak ga bisa dipake lg ??"
Muslim Fashion,Tasbih Digital LED / Finger Counter Digital LED,3,Negative,Sadness,"penjual ga selektif asal kirim, dapet barang yang kondisi case nya udh rusak"
Computers and Laptops,CASE MACBOOK Case MATTE BLACK AIR PRO RETINA TOUCHBAR 11 12 13 15 INCH - NEW AIR A2337M1,1,Negative,Sadness,Barang sampai terlalu lama padahal masih dalam kota. Casing mudah lepas. Jujur mengecewakan.
Party Supplies and Craft,Custom Kartu FLAZZ BCA 2 sisi Bisa Cetak Foto / Gambar Bebas,1,Negative,Fear,tidak berfungsi baik
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,5,Positive,Happy,Harga murah deh. Packing aman banget dilapisi bubble wrap yang sangat tebal juga dus yang tebal.
Health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,5,Positive,Happy,mantaap barang datang dengab cepat
Electronics,AUQOZ A8 Handy Mini Walkie Talkie - Radio HT New 888s by Pofung,3,Negative,Sadness,"yg satu error mulu. jadinya repot. kadang hidupnya susah, kalauoun hidup, harusbpakai headset, sebab mic nya nyala mati"
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 5,5,Positive,Happy,Kualitas bahan bagus ?? Nyaman dipakai ? Tidak menerawang
Animal Care,Spray Penghilang Bau Kencing Kucing Anjing - Aroma Lavender,5,Positive,Happy,"barang ok, sesuai pesanan, pengiriman ok"
Household,Tineco Deodorizing and Cleaning Solution Cairan Pel Pembersih Lantai,5,Positive,Happy,Harganya ok banget dengan keiritan solution tineco ini. Lantai jd keset bersih dan wanginya ga lebay. Mantap
Toys and Hobbies,Iron Man Mark 50 Action Figure Recast,5,Positive,Love,"barangnya kerennnn banget. sayangnya bungkusnya hanya plastik biasa. shg terkesan kurang premium. overall, kuereennnn. terimakasih"
Kitchen,Tefal Cook & Clean Frypan 26cm Wajan Anti Lengket,3,Negative,Fear,"abis pencet beli, eh cek di **** ternyata lebih murah. produk dibawah ekspetasi."
Muslim Fashion,Bella Square Hijab Segiempat Part 1,5,Positive,Love,Tidak menerawang. Nyaman dipakai. Mudah dibentuk. Modelnya cantik ??. Bahannya adem. Jahitan rapi. Warnanya cantik ??.
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,2,Negative,Anger,"Promo yang ditawarkan Marketing S3 payah, Alibinya Free Gimmick Hanya Berlaku pada toko di wilayah Tangerang, Sedangkan barang yang di tawarkan di Toko Tangerang tidak ada Free Gimmick tersebut tapi kenapa dicantumkan di toko Cabang Aneh Sekali"
Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,1,Negative,Anger,"respon pengiriman sangat lambat.status sengaja dirubah ke pengiriman agar tidak ada batas waktu batal otomatis. tapi barang tidak dikirim-kirim. status berubah jadi pengiriman sampai resi keluar 3 hari, baru kurir berhasil pickup barang. PAYAH....!!!"
Mother and Baby,Mama's Choice Baby Calming Tummy Oil 55 ml,1,Negative,Anger,pernah tanya kapan expd nya katanya 10/2023 ternyata exp 2022. kesel aja uda bela2in beli disini yg jauh lebih mahal dr toko lain demi dapet expd 2023
Sport,"JERSEY BASEBALL / Baju Baseball NY salur white 03 - WARNA 01, L",1,Negative,Sadness,"Barang cacat, sablonnya tidak rapih, sudah luntur ketika diterima"
Automotive,Parfum mobil KOPI BALI ORIGINAL Pewangi kendaraan Car coffee perfume,1,Negative,Fear,pesanan saya tdk dikirim. tlg direspon
Party Supplies and Craft,Kukakey Strap Gantungan Kunci Mobil Motor Bracelet Cars Key Chain Rope - Short Black,1,Negative,Anger,"barang cuma 25 rebu, masa kudu di video in pas unboxing. Sudah menjadi tugas QC utk cek dengan teliti, apakah barang yg dikirim sudah lengkap atau belum. Parahhh"
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,5,Positive,Happy,Trimaksih daster sudah sampai. Dapat grtisan dari toped jdi gak perlu komplain aneh2 nmnya grtisan Yg datang emang gak sesuai sih sma gambar. bagus bahannya tebel trnyata gak nerawang. Ringan dipakai. Tidak menerawang. Ukuran sesuai. Warnanya bagus ??. Bahan menyerap keringat. Jahitannya rapi.
Movies and Music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,5,Positive,Happy,"Barang yang dipesan sesuai, datang dengan selamat"
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,5,Positive,Love,"pengiriman cepat, dibungkus rapi bubble wrap tebel, buku original, udah disampul rapih bgt, terbaik deh pokoknya!!"
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,5,Positive,Happy,Warnanya pekat. Aplikator mudah dipakai. Proses pesanan cepat.
Food and Drink,KERUPUK MAWAR PUTIH KHAS PALEMBANG 250 grm,5,Positive,Love,"Ini pembelian ke 5 krupuknya mantap, pengirimannya cepat dan tidak ada yang rusak. Terima kasih kepada penjual dan kurir sicepat"
Books,Buku Filosofi Teras - Original,5,Positive,Happy,pengemasan cepat dan datang nya juga cepat. thank you seller and kurir
Phones and Tablets,Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu,5,Positive,Happy,Barangnya original ??. Kemasan disegel. Proses pesanan cepat. Respon penjualnya top.
Men's Fashion,Emrys Simple Ring Deception Real Titanium Anti Karat Cincin Titanium P - 6,1,Negative,Fear,"beli barang tapi barang nya sendiri tidak pernah datang, sementara status selesai & pengembalian uang belum juga dilakukan sampai saat ini"
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",3,Negative,Sadness,bahan panas ga menyerap keringat motif printan nya agak buram
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,4,Positive,Happy,"barang bagus, sesuai pesana� pengiriman cepat Positive job"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,Repeat order yg entah keberapa. Selalu puas. Makasiii banyak gan. Sukses selaloeee yaaaa...
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,4,Positive,Happy,"alhamdulillah bisa dpt traktiran dari tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga, tapi gak papa makasih buat seller yg udah rela ngasih gratis.bisa kepakek utk di rumah aja Warnanya cantik ??. Tidak menerawang."
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,5,Positive,Happy,Lampunya terang!. Pancaran cahaya lampu yg baik. Produk original ??.
Men's Fashion,"KAOS POLO SECURITY , BAJU SECURITY SATPAM PRIA - SATPAM PdkHitam, M",1,Negative,Sadness,barang tidak sesuai yg di pesan. warna pudar .kancing yg di pesan 3 yg di kirim model 2 kancing
Automotive,Parfum mobil KOPI BALI ORIGINAL Pewangi kendaraan Car coffee perfume,1,Negative,Anger,"sial.. gak ada wangi wangi nya sama sekali, gak ada sama sekali biji kopinya, GAK SESUAI JUDUL 100% BIJI KOPI. kecewa banget pantesan murah kita cuma dikasih sampah. penipu.."
Sport,"Atalon Running Pants - Celana Pendek Ringan Lari Jogging Marathon - Hitam, M",5,Positive,Happy,Produk original ??
Health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,5,Positive,Love,"Suka banget sm Flimty krn membantu memperlancar BAB, Rasanya enak, mudah untuk dibawa, pengiriman cepat, penjual ramah, thank you kak. Semoga sukses usahanya :)"
Gaming,PS2 fat hardisk 60gb ekternal paket lengkap - hardisk 60gb,3,Negative,Fear,Paking oke bagus. Mohon perbaikan. Stik bergetar terus tanpa henti. mesin agak sering hang mau ganti game. Mohon diperbaiki gan. Selisih ongkir juga. Trims.
Kitchen,Maxim Tools Egg Separator/Pemisah Kuning Putih Telur,1,Negative,Fear,"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya."
Muslim Fashion,Pengait Tali Masker Kalung Hijab Strap Mask Konektor Gantungan Leher - Silver-Mocca,4,Positive,Happy,Puas dengan barangnya
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,5,Positive,Happy,bagus..... berfungsi dengan bagus..... mantap.
Other Products,pewarna sepatu canvas suede paint alus shoes - Biru,5,Positive,Love,Repurchase warna yg beda. Toko fast respond dan sesuai review sebelumnya bahwa item sesuai dan bahan bagus lgsg menyerap ke bahan canvas. Sukses selalu????????????
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,3,Negative,Sadness,"bahan nya tipis,jahitan kurang rapi"
Food and Drink,10 Pcs Pisang Goreng Madu Bu Nanik (RESMI),5,Positive,Happy,Enak bgt & cepet sampe
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,1,Negative,Fear,delivery yang harus 2 karena twinpack tapi yg didelivery satu.. sampai harus buat komplain dan tidak dapat kompensasi apa2.. the first and the last belanja sini.. official store tapi kek gitu...
Carpentry,BARDI Smart PLUG WiFi Wireless Colokan - IoT Smart Home Colokan Steker,5,Positive,Love,Mantap donk. Produk Original.
Sport,ALAT BANTU SIT UP/PENAHAN KAKI SIT UP/SIT UP STAND/HOME FITNESS - Hitam,1,Negative,Fear,Hati2 untuk yng beli alat ini. Saya baru pake 2 kali dan besiny copot dari base nya. Seller tidak memberikan solusi padahal saya meminta replacement dan bukan refund. Saya sarankan untuk membeli merek lain dripda membeli brang defect dari toko ini.
Carpentry,Lem sepatu super kuat bening(transparant) 100ml Dyron,1,Negative,Fear,mending jangan di beli habisin duit lagi lengket sama sekali
Kitchen,GM Bear Set Pisau Dapur isi 5pcs Hitam 1083-Pisau Set 5 Pcs,2,Negative,Sadness,barang biasa aja ...bahan kurang bgitu bagus
Camera,"Costa CB-A1hp Overhead Boom Arm Braket Kamera HP Flat Lay Video,Foto",5,Positive,Happy,Produk sampai dengan baik dan dikemas dengan rapi dan kedap. Sesuai deskripsi dan tanpa cacat. Harga produk yg ditawarkan wajar. Response seller juga cepat dan pengiriman juga relatif cepat. Terima kasih dan sukses selalu.
Automotive,3M Clay Bar Claybar Detailing Salon Mobil Menghilangkan Noda Aspal,5,Positive,Love,sesuai dekripsi..harga terjangkau...produk oke..top 5?????
Kitchen,Carote EW Wajan Penggorengan Anti Lengket (Frypan) Batu Granit - 20CM,4,Positive,Happy,Kualitas produk baik. Pengiriman hanya dengan box original dari pan-nya.
Kitchen,Giza Grill Pan by SKITCHEN/Cast Iron PREMIUM/Panggangan Besi Cor,3,Negative,Sadness,cepet karatan dan agak ribet perawatannya
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,3,Positive,Happy,"ujungnya sedikit robek dan rusak, tapi secara keseluruhan baik"
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,5,Positive,Love,Bagusss ngga pernah mengecewakan packingnya aman banget. Kemasan bar sekarang ??????????
Sport,Kacamata Renang Dewasa Speeds LX 5100 Mirrored Anti Fog UV + Earplug - Biru,1,Negative,Anger,Pesannya hitam datang barangnya biru Kesal kali dan malas komplain
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,2,Negative,Sadness,Ga ada hadiahnya.. :(. Saya baca pembeli lain dari beberapa bulan lalu pun..banyak yang kecewa. Promo hadiah harusnya lebih jelas. Supaya tidak mengecewakan
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 14,2,Negative,Sadness,tipis banget Dan transparan
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,5,Positive,Happy,Bahannya nyaman ?? Penjualnya ramah banget Nyaman di punggung Packaging aman ??
Computers and Laptops,Antivirus Kaspersky Total Security 1 Device 1 Tahun - 1 Device 1 Th,5,Positive,Love,"Mantaaap. Tanggap banget, fast respon. Juossssssss"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,"Respon cepet, ramah, solutif, kerjaan cepet banget, harga kompetitif Kerenn recommended seller"
Computers and Laptops,MacBook Skin Keyboard Protector TRANSPARANT BENING - A2141 A2289,5,Positive,Happy,Sangat presisi dan pas
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,4,Positive,Happy,Teksturnya keras. Hasilnya tebal. Gampang dipakai. Gampang dibawa-bawa. Packaging aman ??. Proses pesanan cepat.
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,4,Positive,Happy,"barang sesuai , pengiriman cepat , makasih ??"
Food and Drink,KERUPUK MAWAR PUTIH KHAS PALEMBANG 250 grm,5,Positive,Love,sdh sering repeat order...mantap
Toys and Hobbies,Jumping Animal / Kuda Kudaan Karet ( ada musik dan lampu ),1,Negative,Fear,"maaf sya kasih bintang 1.. di keterangan udh jelas pilihan warna KUNING RUSA, pilihan warna lain jika tidak ada warna kuning warna HIJAU atau BIRU,, tapi yg dteng malah warna PINK, kalau stok warna yg saya ingin tidak ada harus.a konfirmasi terlebih dahulu. tapi ini tidak. kecewa si.. karna anak saya cowo bukan cewek malah di kasih warna pink. lain kali sblum di kirim coba di cek lagi.. ????"
Kitchen,Oxone OX-605 Pisau Dapur Black Marble Knife Set,3,Negative,Sadness,"kemasan kotaknya ada yg penyok dan robek, tp pisaunya aman. padahal mau buat hadiah temen"
Gaming,"NINTENDO WII + 2 LEMOTE + 2 NUNCAK + HDD 500GB FULL GAMES 270GAMES - 1 REMOTE NUNCUK, MESIN SAJA",3,Negative,Fear,"batery remote stick cepet habis, signal remote juga kadang ada kadang tidak ada,,,, apa ada ide agar awet dan signal stabil,?"
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",5,Positive,Love,"Singletnya lucu, bahannya lumayan adem buat se hari2 aga tipis... Sampainya cepat, recomended tokonya"
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,"mantap pengiriman cepat dan amanah sesuai dengan note yang di tulis , terima kasih kaka"
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,1,Negative,Sadness,service mengecewakan. lama pengiriman...
Books,"Al-Quran Tajwid Bukhara ukuran A6, Alquran Syaamil saku resleting",3,Negative,Anger,Lama pengiriman.. atc di hari itu juga tpi gak di kirim2. Beberpa hr dlu br di kirim.
Food and Drink,Artisan Bagel 4pcs - Mix of 4,1,Negative,Anger,Roti keras gak enak
Gaming,Charging Dock Stik PS3 - Charger Stand Dock Stick PS 5,2,Negative,Sadness,"bisa hidup, tapi ga bisa ngecharge, di biarkan seharian batetai tidak terisi, berharap banyak sama alat ini, supaya stick nya anak anak bisa terpakai 2-2 nya"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",3,Negative,Fear,"Kurang sesuai dengan deskripsi, yg katanya muat untuk 7-13 tahun, anak 10 tahun aja kekecilan. panjangnya juga bukan 78, hanya 75."
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,5,Positive,Happy,"Barang cpt sampe, sesuai pesanan. Packingnya rapi. Respon seller??"
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,5,Positive,Happy,"dikirimnya cepat dan super duper rapih ,terima kasih"
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,4,Positive,Love,"barang sesuai gambar,mantul,cepat nyampe,puas banget"
Sport,BAM Pengeras Aroma Tawar 100Gram,1,Negative,Sadness,"umpanya GX jalan ,??????????"
Food and Drink,FUKUMI BERAS PORANG BOX SACHET,5,Positive,Happy,mantap. saya sudah beberapa kali order ulang
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,"fast respon, barang bagus, recommend.."
Electronics,CIJI QC 3.0 Smart Charger Quick Charge 4 USB port - Putih,3,Negative,Anger,"BARANG DTG TIDAK SESUAI YG DIKASIH TAHU ADMIN NYA !! BILANG RICE COOKER 1,2LITER !! TERNYATA BARANG YG DIKIRIM 1 LITER"
Books,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",2,Negative,Sadness,cepat pwngirima..tp sayanng beli 6 buku tp ada 1 buku yang sebagian halamannya kepotong sehinggaa 1 buku tsbut jd tidak bs dipakaii...sy sudah keburu konfirmasi penerimaan tanpa melihat bukunya dl....stlah konfirmasi dgn penjual alias japri jawaban kurang memuaskan...
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,1,Negative,Anger,Kayak *** pelayanannya
Body Care,Kahf Humbling Forest Eau de Toilette 35 ml,1,Negative,Anger,wangi nya kyk parfum Refill mirahan ??
Party Supplies and Craft,Bubble Wrap Packing Tambahan,1,Negative,Anger,"minta rak tudung 4 tingkat yg di bubble malah celana dalem yg di dalam, baca pesannya dong.. mikir..."
Party Supplies and Craft,Balon Latex / Balon Metalik / Metalic Balloon Chrome 12inch - Lylac,1,Negative,Sadness,Padahal udah tanya sebelumnya sama penjualnya ada ga balon warna gold dama silver ? Kalo ada mau pesen balo gold sama silvernya aja 10 pcs. Yang dateng warna warni kayak gini. Sebelumnya udah chating katanya oke hufth padahal udah 2 kali beli di sini baru kali ini aku kecewa
Automotive,3M Smart Sponge (Spon Cuci Mobil 3M) size: 10 cm X 15 cm,5,Positive,Happy,"Barang sesuai deksripsi, pengiriman cepat dan rapi, terima kasih."
Food and Drink,Marumiya Rice Topping Furikake Abon Tabur Jepang - GOMASHIO 45gr,5,Positive,Love,"terbaik sihhh iniii.. pesanan ny superr cpt sampe nya.. d proses ny cpt bgtttt.. br psen hr itu, bsk ny ud sampe lagi ?? pengemasan amann bgt juga ya.. ???? thx seller & kurir ????"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,3,Negative,Sadness,patah kaitannya gak bsa dipake deh
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,4,Positive,Happy,"ukuran sesuai, cuma agak tipis mgkn krn warna putih, sesuai lah utk hrg segitu, tq selller"
Toys and Hobbies,"MAINAN EDUKATIF ANAK MERONCE MANIK KELERENG MUTIARA, 750PCS PROMO! - CRYSTAL",5,Positive,Love,"begitu sampe langsung dibuat kreasi, anak2 seneng bgt. pengiriman jg cepat, makasih seller"
Camera,Paper Fujifilm Instax / Refill Instax Mini Twinpack Plain 2x10 Sheets,5,Positive,Happy,"Penjualnya cukup baik, namun untuk berikutnya tolong dibungkus dengan kardus supaya aman dan diberikan tanda bahwa paketnya dilarang ditimpah dan dijemur berlebihan mengingat isinya itu film kamera :)"
Food and Drink,Pia Mangkok isi 12 - Keju,1,Negative,Fear,pia nya gak dikirim
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,5,Positive,Love,"Obatnya manjur, anjing ku udah mulai pulih dari sakit kulitnya, thanks gan, recommended seller"
Food and Drink,FUKUMI BERAS PORANG BOX SACHET,5,Positive,Love,"Baru kali ini masak nasi porang tanpa berasa karet, praktis pula cuma diseduh air panas. MANTAABBB"
Household,Set Sapu Pengki Sekop Sampah Lipat Kombinasi Sapum Broom Set D63 - Putih D65,2,Negative,Fear,"seller sih ok, pengiriman cepat. barang import, mungkin waktu cek produksi kurang teliti. kepala sapu sering lepas karena tidak bisa terkait sempurna. mau saya coba lem nanti.."
Movies and Music,pad drum 10 inchi murah,4,Positive,Happy,"barang sesuai, thank you"
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,5,Positive,Love,tokonya terbaik sii ini mah... udh 4x order disini setiap anak ultah selalu pesen printilannya disini.. skg anak ke 2 ultah pun belinya disini. mantap
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,5,Positive,Happy,bagus barangnya
Toys and Hobbies,Jumping Pirates Roulette Family Game,1,Negative,Sadness,"Barang rusak ga berfungsi sama sekali� ga bisa di mainin sama sekali, parahhh"
Office & Stationery,Ball Pen Pulpen Pena Joyko BP-273 Zeto 0.7 mm 1 Box 12 Pcs,5,Positive,Happy,terima kasih banyak produk bagus selalu
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,1,Negative,Anger,Malah gak di kirim yg ini...
Other Products,BUBBLE PACK (PACKING TAMBAHAN),1,Negative,Sadness,beli bubble tp gak di kasih bubble biasax gak kecewa kali ini kecewa
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,1,Negative,Anger,Barang rusak di jual emang ngehek
Movies and Music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,5,Positive,Happy,udah dateng... proses cepet... thankyouu...
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,1,Negative,Fear,jangan tergiur dengan promo. saya beli 2. cpt habis dan ngecas powerbank nya lama
Animal Care,Alas Kandang Hewan Kucing / Anjing / Tortoise 40 x 60 - Hitam,5,Positive,Happy,"Respon dan pengiriman cepat, prduk ok, harga juga relatif murah� thx ya"
Office & Stationery,kalkulator citizen 868L best seller,1,Negative,Sadness,sangat kecewa sekali
Mother and Baby,Kodomo Baby Tisu Basah Anti Bacterial 50 sheets,2,Negative,Anger,dikirimnya lamaaa
Automotive,Parfum mobil KOPI BALI ORIGINAL Pewangi kendaraan Car coffee perfume,1,Negative,Sadness,"barang datang, bungkus plastik segel kantong kopi nya udh terbuka semua, tidak ada aroma kopi sama sekali, kecewa!!"
Kitchen,GM Bear Set Pisau Dapur isi 5pcs Hitam 1083-Pisau Set 5 Pcs,1,Negative,Sadness,Barang tidak sesuai antara yang dijual dan yang di terima.
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",5,Positive,Love,"Nyaman dipakai, kemasan bagus, pengiriman super !"
Men's Fashion,"Kemeja Baju Hem Batik Pria Motif Murah Berkualitas #RNZ - sampul, M",4,Positive,Happy,"Bahan halus,ketebalan seperti batik pada umumnya, motif keren. Akan lebih baik lagi kalo respon chatnya lebih responsif"
