Category,Product Name,Customer Rating,Sentiment,Emotion,text
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,3,Negative,Sadness,seharusnya cute...tapi sayangnya....ada noda noda kuning di beauty blendernya....
Muslim Fashion,Mukena Dewasa Traveling Raveena - Lavender,2,Negative,Sadness,jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,1,Negative,Fear,pesan 9 item brg yg di kirim hanya 6 item brg brg kosong tdk di infokan
Household,gunting rumput besi kenmaster,3,Negative,Sadness,"pengiriman cepat tapi ga tajam sama skali, bahkan untuk ranting kecil sekalipun butuh tenaga lumayan saat digunting."
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,5,Positive,Happy,pengiriman cepat buku dalam kondisi baik
Computers and Laptops,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,5,Positive,Love,"mantap bgt, kualitas beneran sama kaya webcam sejutaan"
Household,Pantone Bantal Kesehatan Charcoal Memory Foam Cool Gel / Kepala /Leher,2,Negative,Sadness,"barang kurang mulus.. beli dua, dua duanya ada sobekan di bantal bagian belakang.."
Electronics,"Mesin Absensi BioFinger AT-100, 500 Jari, USB Flash, EXCEL, Murah, Grs",5,Positive,Happy,"oke mantap, pengiriman cepat, seller ramah fast response. produk sesuai harapan. thanks"
Men's Fashion,Dompet Pria Troy Hyde Bahan Kulit - Cokelat,5,Positive,Happy,"barang sampai dengan selamat, dompet nya keren, bingkisan premium, seperti dompet mahal"
Gaming,Nintendo Switch Super Smash Bros Ultimate ( Reg USA / English ),5,Positive,Love,"mantap, biar bisa bernostalgia eranya masih maen rame� dulu pas jaman masih liburan sekolah"
Household,Polo City Tas Koper Hardcase size 24 inch - 072 - Blue Navy,5,Positive,Love,"harga terjangkau. rekomended. warna sesuai. pengiriman cepat cm 2hari sampe fast respon dr seller, kondisi barang utuh bagus warna nya cantikk banget kurirnya jg baik.. nelp smpe 4x mastiin alamatnya... tq seller fotonya gada.. adanya video. jdi aku ss dr video.."
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,2,Negative,Sadness,sudah 3 kali ganti kartu.. sinyalnya tidak ada terus.. sekali sinyal ada ngak bisa telp dan menerima telp.
Gaming,Gameboy + STICK TAMBAHAN 2 PLAYER Sup Retro 400 in 1 - Biru,4,Positive,Happy,"alhamdulillah mendarat dgn mulus,, smuanya berfungsi dgn baik dan bs d mainkan d tv jg,, tp stik controllernya emang keras sih jd cpt pegel."
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,1,Negative,Sadness,"produk mengecewakan...!!!! kecewa!!! awalnya sih oke... tpi setelah seminggu pemakaian entah kenapa g bisa di cas, sudh saya coba berkali kli tetep g bisa di cas.... saya sangat kecewa dengan produk ini. kwalitasnya kurang bagus"
Movies and Music,Pianika YAMAHA P32D Original,1,Negative,Fear,"barang 1 minggu baru nyampe,,, itu pun saya harus 2x ke jne pedati urusin baru barang sampai..... evaluasi bos! biar nggk gini lagi. cape, ribet urusinnya,,,,nggk dpt apa2"
Toys and Hobbies,Jumping Pirates Roulette Family Game,1,Negative,Sadness,produknya sekali pakai doang setelah itu rusak... kecewa bangettt
Office & Stationery,Lakban Bening Coklat 2 inch x 90 yard ( 45mm x 90 yard) setara daimaru - Bening,1,Negative,Sadness,respon jelek
Household,Jemuran Baju Stainless Steel SAMUDERA 182,2,Negative,Sadness,"saya kecewa dengan kualitas barangnya. kualitas stainles steelnya sih oke, tapi batang yang ada penyangga yang bagian bawah panjangnya kurang tidak bisa disambung. kualitas mur rendah mudah bengkok dan patah. alhasil jemuran saya tidak dapat dirakit"
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",2,Negative,Fear,salah kirim barang tidak sesuai diskripsi
Toys and Hobbies,POP IT MURAH RAINBOW UNICORN fidget push Pop Its Fidget Toy Push POPIT - UNICORN RAINBOW,5,Positive,Happy,kualitas barang bagus harga murah
Mother and Baby,Minyak Telon My baby 150 150ml,5,Positive,Happy,terima kasih atas pelayanannya yang baik dan cepat senang belanja di sini semoga sukses selalu untuk tokopedianya
Carpentry,Mesin Bor Baterai Tangan / Cordless Drill Battery Orion CD-6650,5,Positive,Love,pegangan kokoh dan stabil. packaging aman dan bagus luar biasa... barang sesuai deskripsi.
Body Care,Sterilo Rapid Hand Sanitizer 500 mL Refill - Original,5,Positive,Love,wanginya tidak menyengat dan tidak lengket ditangan. pengiriman cepat dan aman karena packing tebal pakai dus dan buble wrap. sudah langganan beli produk di sini. recommended seller
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",5,Positive,Happy,korset paling mantap. gak gatal dan nutup perut sepenuhnya. ga lepas2 juga saat duduk
Women's Fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #10,3,Positive,Happy,barang sudah sampai sesui dengan pesana
Men's Fashion,jam tangan Biden fashion pria analog pita jala bisnis - Putih,3,Positive,Happy,bukan jam harga mahal yg didiskon..tapi jam yang sesuai harga beli dan kualitasnya..
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,1,Negative,Fear,"penjualnya sama sekali tidak komunikatif, barang kosong diganti barang lain tanpa konfirmasi terlebih dahulu ke pembeli. next time kalau jualan, pelayanannya lebih ditingkatkan lg mbak / mas, informasiin ke pembeli dulu kalo barang kosong, jgn seenak udel main ganti2 barang, ntr situ yg ribet dan rugi sendiri balik2in barang, ganti ongkirnya yakhan."
Office & Stationery,Gel Pen / Pulpen / Pena Joyko GP-265 / Q Gel / 0.5 mm - Black,1,Negative,Fear,"?????????? barang dipesan tanggal 15, baru dikirim tgl 21 -_- mantep ga tuh mantep ga tuh"
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,5,Positive,Happy,"respon pengiriman cepat, produk ori dan expired masih lama. semoga berhasil mengatasi rambut rontok dan tipis. awet juga untuk pemakaiannya"
Books,THE MAGIC LIBRARY,5,Positive,Happy,"pengiriman cepat, packing rapi dan aman. barang nya sesuai gambar. maaf gak sempat di foto"
Tour and Travel,16 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,5,Positive,Happy,"produk baik sesuai deskripsi, cs juga sangat responsive dan helpful. thank you :)"
Toys and Hobbies,KARTU REMI POKER STARS PLASTIK ANTI AIR WATERPROOF AWET DAN TAHAN LAMA - Hitam,5,Positive,Happy,barang berfungsi dengan baik. packaging aman ??. packaging aman ??. barangnya original ??.
Movies and Music,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,1,Negative,Fear,penjual tidak komunikatif...
Animal Care,Makanan kucing - Bolt Repack 1kg - Bolt Ikan,1,Negative,Sadness,beli 4 pack (4kg). yg dikirim cuma 3 pack (3kg). kecewa.
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,5,Positive,Love,cuco meong pokoknya????????
Computers and Laptops,"cooling pad laptop tahan 24 jam 6.000 Rpm angin TOPAN - Gambar no 1, Bening",5,Positive,Happy,"mantap kipasnya kenceng, barangnya berkualitas sesuai sama harga"
Gaming,"Ps2 fat Hdd external murah Playstation Ps 2 fat Sony - Hardisk 20GB, TANPA MEMORY",2,Negative,Sadness,ps nya ga awet...belom ada 2 bulan udah rusak padahal pemakaian biasa aja malah jarang di pake tau2 rusak sendiri
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,1,Negative,Sadness,"kecewa sama barangnya, suara yang di keluarin ga bisa gede, padahal udah paling maksimal"
Computers and Laptops,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,5,Positive,Love,top bgt
Mother and Baby,Kodomo Baby Tisu Basah Anti Bacterial 50 sheets,4,Positive,Love,pengirimannya cepat rapi makasih
Men's Fashion,"Larocking - Vortex Hitam Merah | Sepatu Sneakers Running Gym Shoes - Hitam Merah, 39",3,Positive,Happy,"sepatunya cukup bagus, namun ketika sampai ternyata sepatunya agak mletot dan terlalu berat untuk ukuran sepatu lari. tapi harganya sudah sesuai."
Body Care,Hand Sanitizer Cair 1 Liter PURELIZER Aseptic 1L [ Izin KEMENKES RI ],1,Negative,Anger,"lucu , katanya di proses ke toko cabang tapi malah ujung nya di kirim padahal saya cuma mau ganti alamat penerima , repot sekali toko ini hanya untuk cancel pembelian saja di bikin ribet"
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,5,Positive,Happy,"nyaman banget dipakai, kualitas bahan bagus ????????"
Movies and Music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,1,Negative,Fear,baru dipake beberapa hari udah rusak aja.
Kitchen,Pelindung Wastafel Cipratan Air Papan Penahan Kompor Anti Minyak,4,Positive,Happy,cukup baik hanya ukurannya tidak tercantumkan
Men's Fashion,Baju Seragam PGRI Kemeja Hem Katun Pria Batik PGRI Dinas PNS Panjang - S,2,Negative,Fear,iklannya seragam pgri kemeja hem katun pria. tp ternyata bahannya bukan katun... smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,1,Negative,Fear,"selller aneh ditanya katanya uda berangkat tp tokped ga update, ternyata sepertinya memang gagal pick up, tp ga bilang yang jujur kalo paket belum dipick up malah bilangnya sudah berangkat"
Party Supplies and Craft,balon latex macaron jumbo / balon doff pastel dekorasi macaron 18 inch - Biru Muda,1,Negative,Sadness,barangnya sama sekali gak sampai. pesan juga balon hati juga beda. gak sesuai.
Toys and Hobbies,Gangsing Beyblade Tornado Burst StormGyro Besi - Bayblade Gasing Metal - Green Forest,5,Positive,Happy,pengiriman cepat.. barang kondisi bagus.. makasih ya??
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,5,Positive,Love,packing aman ????. berfungsi dengan baik. berguna banget pas nyetir!.
Gaming,Nintendo Switch Zelda BOTW Breath of The Wild,5,Positive,Happy,"packing oke bgt, gak asal plastik doang tp ada buble + dus cokpat , kasetnya oke tp sayang gak ada kertas manual nya"
Party Supplies and Craft,box clover segi 4 / kotak kado hadiah gift makanan cd bingkisan,2,Negative,Sadness,"brg yg diterima tidak sama dgn yg di etalase toko, tipis seperti kotak nasi padang, pdhl dikira tebal krn utk kirim kado ke luar kota..."
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,4,Positive,Happy,"penjual koperatif, pengiriman lmyn cpt, bau ny harum seperti di hotel"
Muslim Fashion,sejadah travel serut - Biru,5,Positive,Happy,barangnya bagus harganya murah
Books,BUKU The 7 Habits of Highly Effective People Stephen R. Covey,2,Negative,Sadness,kecewa sih pas dibuka ada bagian yg rusak. entah ketika pengiriman utau memang kondisi bukunya.
Men's Fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,1,Negative,Anger,"saya tulis dicatatan hitam dan putih tapi yang dikirim hitam semua, apa gunanya catatan? lagian ini kaos kaki anak sd ga muat di kaki orang dewasa."
Movies and Music,Clip On Mic Bando untuk Youtuber mc dll,2,Negative,Fear,ga kerekam suaranya
Automotive,BASEUS C1 MINI CAR VACUUM CLEANER PORTABLE PENGHISAP DEBU LAPTOP/MEJA - Hitam,5,Positive,Happy,sedotannya kuat. harganya murah. mudah dibersihkan. kabel listrik panjang.
Party Supplies and Craft,BALON FOIL BANDO KARAKTER MIX BANDO ANAK MOTIF HEWAN HEADBAND ANIMAL 1 - S026,5,Positive,Happy,pesanan sdh mendarat..kualitas barang bagus...pengiriman cepat
Phones and Tablets,Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi,4,Positive,Happy,"paket sdh sy terima, belum dicoba smg anak sy suka, semoga berfungsi dan awet, makasih ya kak"
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,5,Positive,Happy,sesuai order. modelnya bagus dan nyaman. cepat dan aman
Household,6 in 1 Traveling Bag in Bag Organizer (1 set isi 6 pcs organizer) - Maroon,5,Positive,Happy,barang sesuai pesanan.. tp seller luar biasa responnya cepat n barang sdh sampai lebih cepat dr estimasi. sukses selalu n sehat selalu y gan... terimakasih
Household,ARAMI Mini Humidifier TV Design Colorful w/ Cute Doll Pelembab Ruangan - Hijau,5,Positive,Happy,barang sampai dgn baik. tidak ada cacat. ternyata barangnya kecil juga tp ttep memuaskan. dan bekerja juga dgn baik.
Toys and Hobbies,"DOMINO BATU WARNA SPEEDS + BOX KAYU COKLAT TEBAL 1,5 cm LX 047-04",5,Positive,Happy,barang sesuai deskripsi. pengiriman cepat. recommended seller.
Electronics,External DVD Drive Slim Portable Burner Rewriter CD ROM Drive PC - Putih,1,Negative,Sadness,"sama sekali ga bisa dipakai, pas dicolokin ke laptop bisa nyala, abis masukin cd, cd tidak terbaca, pas mau dikeluarin cd-nya ga bisa, skrg cd saya masih didalem external cd ini, hadeehh jadi nambah urusan"
Electronics,Paket Mesin Kasir Android Untuk Restoran,3,Negative,Sadness,drawlernya ga bisa kebuka manual ataupun yg otomatis
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,2,Negative,Sadness,"ga sesuai produknya sma di photo, bahannya kasar dan sama sekali tidak menyerap keringat, jadi tidak nyaman dipakainya, sejak beli lalu dicuci baru dipakai barusan banget, dan terpaksa harus dibuka lg krna gerah, ga kepake deh jadinya ??"
Animal Care,Cupang Hias Halfmoon Male / Betta Fish Halfmoon - Random,5,Positive,Love,ikan bagus dan sehat. mantaaaaap
Body Care,HairGen Supplement Vitamin Penghitam Rambut Alami Menghilangkan Uban,5,Positive,Happy,"produk asli original. suplemen bagus tanpa efek samping, semoga segera berproses utk menambah pigmen rambut. tks"
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,1,Negative,Fear,"barang ga sampai gara gara sicepat ngilangin barangnya, dan dana pengembalian belom masuk juga admin membantu tapi pas komplain selesai dan dananya ga masuk, ga dibales lagi chatnya"
Other Products,karung plastik bekas beras putih 50kg,1,Negative,Fear,"karung baru bkn bekas,tipis... ga sesuai gambar.... kapok belanja lg"
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",2,Negative,Sadness,jahitannya ngga rapih ..banyak benang2 yg belom kepotong.ada juga benang yang copot :'(((
Kitchen,Tefal Cook & Clean Wokpan 28cm + Lid Wajan Anti Lengket,3,Negative,Sadness,anti lengketnya ok hanya saja woknya sangat ringan kl masak yg sedikit pancinya bergeser2 hrs dipegang terus dan yg plg buat kecewa lapisan bawah wok langsung terkelupas pdhl wokny hanya bergeser sedikit krn sy sll masak sll sambil megang woknya. smg anti lengketnya jg awet.
Food and Drink,FITBAR snack Sehat isi 5 x 22 gram Choco/ Nuts/ Fruits/ Tiramisu - Choco delight,1,Negative,Anger,"wooy ini gimana kirim cuma 1, saya pesan 5 loh,,, coba cek dong yg dipesan"
Household,Ultrasonic Aroma Diffuser Humidifier Colorful LED 300ml+remote,5,Positive,Happy,mungil tapi bekerja dng baik. dan murahh terjangkau.. pas dng kebutuhan
Men's Fashion,"baju tidur pria pp piyama pajamas import dewasa - kotak 1, XXXL",5,Positive,Happy,"barang bagus ,motif nya jg cantik. respond penjual cepat"
Electronics,NO TOUCH BUTTON ACCESS DOOR LIFT TOUCHLESS INFRARED SENSOR 12V-24V - POLOS,3,Positive,Happy,ternyata kecil. belum pasang. semoga berfungsi baik.
Office & Stationery,Kertas Kasir Struk Paper Roll 58x40mm Thermal POS Receipt Printer,1,Negative,Anger,"pengiriman lamaaaaaa banget, sampai sudah beli ditempat lain baru datang, pengiriman lebih 1 bulan...kacau ??"
Automotive,Parfum Mobil Kopi,5,Positive,Love,mantap puas pake bangeeeey
Toys and Hobbies,Gangsing Beyblade Tornado Burst StormGyro Besi - Bayblade Gasing Metal - Green Forest,5,Positive,Happy,"barang sesuai pesanan, kondisi berfungsi dengan baik. seller responsif proses kirim cepat. recommended!!!"
Gaming,Mika PCB plastik Stik OP PS3,1,Negative,Fear,beli 5 pd gosong semua.??baru apa bekas nih? biasanya beli ga gini. untung asuransi 90 hari.
Kitchen,GM Bear Set Pisau Dapur isi 5pcs Hitam 1083-Pisau Set 5 Pcs,2,Negative,Fear,"terakhir chat sekaligus memastikan bilangnya merek gm bear yg akan dikirim, ternyata kardusnya ajah yg merek gm bear tp isinya merek lain buck-i. barang datang ga sesuai kesepakatan. ini mah bohong namanya..."
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,1,Negative,Sadness,"mouse kurang bagus , pointer nya gerak gerak sendiri ."
Mother and Baby,Paket 2 - Nutrilon Royal 3 Susu Pertumbuhan 1-3 Thn Vanila 800gr,2,Negative,Sadness,"beli dsni sih pengen free giftnya sebenernya, jadi buruan bayar saat masih ada gambar free gift lunch bag nya. tapi kecewa sangat, ternyata pihak penjual baru konfirmasi kalau free gift bagnya telah habis saat barang udah dlm proses pengantaran, dan blg klo d ganti dg free gift lain. ehh,, ternyata cuma dapat 2 tumbler dr lactamil,, jujur kecewa. padahal bela2in beli d lapak ini krn udh punya 2 royal swimmng pool dr lapak oyen n biru ??."
Mother and Baby,Mama's Choice Baby Calming Tummy Oil 55 ml,3,Negative,Fear,"kurang cocok utk bayi kulit sensitif. bbrp kali pakai, kulit bayi jd beruntusan."
Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",1,Negative,Fear,tdk sesuai pesanan
Precious Metal,UBS Logam Mulia BT21 Tiger 0.25 Gr,5,Positive,Love,"selucu itu, dapet free photocard juga dongggggggggggg ?????? happy ??"
Electronics,DORAHOMI Oven Listrik Low Watt Electric Open Kue alat panggang 12Liter - Putih Susu,5,Positive,Happy,"alhamdulillah barang sudah diterima dg baik,respon penjualnya top deh.semoga makin sukses,abang kurirnya ramah.terimakasih"
Carpentry,4in1 Mineral Ion Shower Head|| Water Filter Ionizer for Healthy Life,1,Negative,Fear,"gak ada bintang, tidak sesuai iklan, di iklan bisa nambah tekanan/pressure.hasilnya nol besar.lebih kenceng eksistingnya."
Electronics,speaker al quran 16 gb Radio digital am fm sw radio rodja,5,Positive,Happy,"barang sampai dengan baik, produk cukup bagus, suara tidak melengking, radio cukup jernih, semoga bermanfaat."
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,4,Positive,Happy,"bagus banget, hasilnya matte dan ga kering di bibir, di kulit gelap juga cocok. dan tadi dicoba pake masker ga nyeplak lipstiknya. cuma sayang warnya merahnya kurang nyala dibanding lipcream matte yg 005 impulse, tapi overall oke kok. kalo make over keluarin warna baru lagi yang merahnya lebih nyala bakal order."
Men's Fashion,Kaos Kaki Hitam Polos Kerja Pria Premium LAF Project - Hitam,5,Positive,Happy,sesuai pesanan. bahan nyaman dipakai.penjual fast respon. packing juga rapiii...
Beauty,Garnier Men Complete Package Mask Pack of 13,1,Negative,Anger,"pesanan udh selesai apaan, orang barang tidak di terima, sudah ajukan komplain, nungguin lama, sampe saiki ga dpt barang malah di minta penilaian barang. #kecewa berat deh"
Men's Fashion,Kaos Kaki Motif Skate Oldschool Bebas Pilih Motif,5,Positive,Love,"produk sesuai, pengiriman cepat, packing aman, recommended seller????"
Camera,HOLDER PHONE STAND UNIVERSAL HOLDER HP STANDING HANDPHONE TRIPOD HOLD,5,Positive,Happy,"kualitas bagus, pengirman cepat, dan pelayanan cukup baik. terima kasih"
Mother and Baby,Minyak Telon My baby 150 150ml,1,Negative,Anger,official store produknya cuman d bungkus plastik ??? sebercanda itu tokopedia lolosin ini toko jadi official store
Movies and Music,Cajon / Kahon / Drumbox Mahogany dilapisi Kulit merk MAKOA,4,Positive,Happy,"positive product, sesuai deskripsi"
Party Supplies and Craft,BALON FOIL BANDO KARAKTER MIX BANDO ANAK MOTIF HEWAN HEADBAND ANIMAL 1 - S025,5,Positive,Happy,"balonnya cakep, gampang ditiup juga thx seller"
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,5,Positive,Happy,"berfungsi sebagaimana mestinya, mantapp"
Animal Care,Life cat Kaleng 400gr - Makanan Basah kucing life cat kaleng 400gr,1,Negative,Sadness,kaleng penyok :(
Books,DUNIA ANNA,4,Positive,Happy,defect dikit di ujungnya tp gpp
Books,Buku Gambar Arsitektur,3,Negative,Sadness,"pinggiran buku sobek, mungkin karna packagingnya"
Animal Care,Glofish Tetra / Glow in The Dark / Ikan Hias Air Tawar Aquascape - Biru,1,Negative,Anger,jelek
Kitchen,ES Rak Serbaguna Rak Dapur Tingkat Rak Kantor Rak Susun Rak 5 Tingkat - Silver,1,Negative,Anger,"over price dgn kualitas barang yg tidak kokoh dan melorot2 . untuk seller ini saya review jujur ya jgn sembarangan bilang gak jujur! harga anda sama kualitas gak sesuai. yg gak jujur adalah anda sendiri yg membujuk saya via chat merubah review dengan iming2 free gift, saya tolak krn itu membohongi diri saya sendiri. berarti gak semua review itu asli mgkn sebagian bujukan seller untuk merubah review spy terlihat bagus pdhl mgkn kasusnya sama dengan saya kecewa dgn produk yg over price!"
Computers and Laptops,Charger Adaptor Laptop Acer Aspire E14 E5-421 E5-431 E5-471 E5-475G,5,Positive,Happy,"alhamdulillah barang sudah sampai, bisa dipakai semoga berfungsi dengan baik dan awet, kurirnya baik smoga rezekinya lancar terus"
Electronics,Mouse Gaming AULA S20 � 2400DPI RGB Driver Macro Software,1,Negative,Sadness,"lampu tidak berfungsi sebagaimana mestinya. tidak bisa berganti warna maupun dimatikan padahal sudah mengeklik tombol dpi dan memakai software juga. warna merah menyakitkan di mata saya dan malah mirip mouse 10an ribu. sudah mengirim pesan ke seller tapi tidak ada respon selama lebih dari 12 jam. terpaksa saya kasih bintang 1. saya baru kali ini membeli produk dari aula dan merasa kecewa, padahal saya sendiri termasuk pengguna gear dari aula"
Kitchen,OXONE Black Marble Knife Set OX-605,5,Positive,Happy,material produk bagus. produk sesuai. kualitas produk bagus. produk original.
Gaming,Stik controller microsoft xbox 360/pc - Biru,2,Negative,Sadness,"tombol rt tidak berfungsi, mau retur ongkir bolak balik setengah harga stick nya, kecewa aja gk di test dulu sebelum pengiriman."
Gaming,Gamesir T4 Pro Gamepad Game Controller Joystick Smartphone Holder - Gransi 2 mggu,2,Negative,Fear,"ulasan hanya untuk product saja bukan untuk toko ya karena respon toko cukup baik. produk ini kekurangannya adalah battery yg tidak bagus. pengiriman pertama battery tidak dapat charging sy return, datang product pengganti sempat sy pakai 2 harian setelah itu battery keok dan gk mau charge. gk bisa dipakai lagi. entah produk yg dikirim kesaya kebetulan yg cacat atau memang product gamesir t4 tidka bagus"
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,3,Negative,Sadness,bahannya katun tapi kurang adem
Other Products,SNEAKERS DEPT ADDITIONAL DOUBLE BOX,1,Negative,Sadness,percuma pakai box extended... kardus unitnya tetap aja penyot kecewa lah... kasih bobble warp kek...??????
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,5,Positive,Happy,murah banget. kualitas bagus. nyaman dipake
Mother and Baby,Minyak Telon My baby 150 150ml,5,Positive,Happy,pengiriman sangat cepat respon penjual juga baik packing amat bangt terima kasih seller
Food and Drink,FUKUMI BERAS PORANG BOX SACHET,5,Positive,Love,"wow wow sangaat praktis euy, tapi emang harganya mayaan sihh, rasanya enak, mantul, bakal repeat order nihh"
Body Care,MOKERU KERATIN HAIR COLOR SHAMPOO - DARK BROWN,5,Positive,Love,"admin cekatan ,barang sampai tepat waktu ,paking rapi ,????????"
Movies and Music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,5,Positive,Happy,"pengiriman cepat, kualitas sangat bagus, gak ada yg cacat packingan sangat kuat dan rapih, kokoh banget,gak nyangka gede banget. tks sukses selalu ????"
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,5,Positive,Happy,barang sangat bagus ..............kualitas produk bagus.
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",4,Positive,Happy,barang oke sesuai pesanan
Sport,Kacamata Renang Dewasa Speeds LX 5100 Mirrored Anti Fog UV + Earplug - Biru,3,Negative,Fear,"beli baru, tapi kok kacamatanya kotor dan usang..."
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,1,Negative,Sadness,kecewa berat sama pedagang.warna yg dibeli kosong dikirim tanpa konfirmasi.pdhl sy sudh minta d cancel.sudh dikirim baru bilang warna habis.pdhl harga lumayan mahal.dikirim warna senada 4pcs.emang sy mau buat seragaman.
Body Care,Kahf Revered Oud Eau de Toilette 35 ml,2,Negative,Sadness,"ini pembelian kedua, tapi saya kecewa. pas beli pertama kali suka banget parfumnya makanya order lagi, tapi wanginya gak konsisten, beda sama yg sebelumnya terus kemasan jga keliatan kayak luntur gitu tulisannya, pas dipegang cat botol parfumnya luntur ke tangan"
Men's Fashion,"baju tidur pria pp piyama pajamas import dewasa - kotak 1, XXXL",5,Positive,Happy,-respon cepat & segera diproses -pengiriman rapi & cepat -piyama sesuai & nyaman digunakan -adminnya ada inisiatif untuk mengirimkan warna piyama yang berbeda -?????
Men's Fashion,sepatu safety caterpillar ori - 39,2,Negative,Sadness,warnanya ga sesuai photo di deskripsi warna sepatu di deskripsi aga' crem yang dateng abu2x gelap
Food and Drink,Pie Susu Dhian Bali,1,Negative,Fear,"produk tidak layak dimakan, sudah jamuran beberapa pcs, padahal tulisan expired date masih 1 bulan lagi. harap di qc ulang semua produk makanannya agar layak dimakan konsumen."
Electronics,Lampu LED STRIP SELANG 3528 2835 10M 220V 10 Meter 5050 Outdoor RGB,1,Negative,Anger,"sy pernah usaha jd sy tdk mau menjelekan usaha org, sya toleransi klo pertama beli colokan rusak sy anggap kurir, tpi transaksi ke-2 ini lampu 2dari 3 hanya nyala setengah, bagaimana admin jualan tidak cek dulu sebelum pac d kirim. jujur saya kecewa, saya beli barang mungkin murah tapi bukan yg rusak donk.. cukup terakhir kali belanja di toko ini ????"
Household,GM Bear Alat Pel Lantai Ultra Mop Aclima 1354-Spin Mop Mint,1,Negative,Anger,"tidak ada lapisan pelindung sama sekali, entah itu plastik ataupun wraping. dus yg diterima dalam keadaan penyok, ember banyak lecet. pengiriman sangat lama dari hari minggu sampe nya hari rabu, padahal masih sama jakarta. padahal beli nya di toko official resmi. lebih bagus beli di toko yg biasa. sebelumnya saya beli ditoko yg biasa buat hadiah 1 hari sampe, harga lebih murah packing bagus. ini toko resmi malah hancur, mana buat hadiah lagi. tutup aja tokonya...????????"
Property,cover body mobil Ertiga xenia avanza,5,Positive,Love,sudah diterima dan sesuai. baguussssss
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,1,Negative,Sadness,"barang datang di kasih yang rusak, sungguh mengecewakan!!!! mainan nya tidak bisa nyangap... kapok beli di sini lagi!!!"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,harga murah qualitas ok respon cepat pengiriman cepat
