Category,Product Name,text_no_stop,Sentiment,Emotion,Customer Rating
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)","dikabarin yg elephant size 4l kosong, minta ganti chevron yg penting bs kembaran kk adek, bisa dongs. gausah diraguin, bahannya pasti adem",Positive,Happy,5
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",recomended seller,Positive,Love,5
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)","barang sesuai deskripsi, seller fast response. delivery cepat",Positive,Happy,5
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,"mantap.. barang sudah sampai, dgn harga yg sangat ekonomis tapi kualitas barang tdk ekonomis. recommended seller nih..",Positive,Love,5
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,"mantap, barang cepat sampai murah",Positive,Happy,5
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,agak tipis tapi ok lha,Positive,Happy,4
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,"bahan tipis, seller ramah, ekspedisi cpt",Positive,Happy,4
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm","cakep banget. tp salah pilih size mash kegedean anak, tp anak super happy. thanks",Positive,Love,5
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",ukuran sesuai. nyaman dipakai si kecil. bahannya berkualitas. proses pesanan cepat. empuk buat jalan. modelnya keren ??.,Positive,Happy,5
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",ukuran sesuai. bahannya berkualitas. nyaman dipakai si kecil. modelnya keren ??.,Positive,Happy,5
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm","empuk buat jalan. bahannya berkualitas. modelnya keren ??. bahannya ngga mengecewakan?? tapi ukuran kegedean padahal sudah saya ukur sebelum nya, tapi ngga masalah bisa buat jangka panjang ??",Positive,Happy,4
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",nyaman dipakai si kecil. ukuran sesuai. bahannya tebal. bahannya berkualitas. empuk buat jalan. modelnya keren ??. motifnya kekinian.,Positive,Happy,4
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,"proses cepat, jahitan rapih??",Positive,Happy,5
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,mantaaaaap jaya gan sukses dalam bisnis sangat penting menjaga kualitas terbaik termurah fitur rentang pencarian harga,Positive,Happy,5
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,barang sesuai foto. kualitas lumayan sesuai harga. sejauh oke kalo brgtuu.. sukses selalu.,Positive,Happy,5
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,"pengiriman cepat, harga murah. bahan sesuai harga",Positive,Happy,4
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,"barang sesuai keinginan, pengiriman cepat",Positive,Happy,4
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,barang sesuai pesanan,Positive,Happy,5
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,puas banget sesuai pesanan terima kasih,Positive,Happy,5
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,makasih ka barang ok,Positive,Happy,5
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,"barang bagus sesuai harga, fast respon",Positive,Happy,4
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,"pengiriman cepat, tas tak mengecewakan",Positive,Happy,4
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,respon cepat barang sesuai pesanan,Positive,Happy,5
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,"alhamdulillah terimkasih seller, tas bagus bnget anak saya suka langsung dipakai sekolah. seller ramah proses pengirimanya cepat bikin puas pembeli. saya doakan sukses selalu usahanya semoga semakin maju.",Positive,Love,5
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,"tas bagus banget... bahannya juga tebel, pengiriman barang juga cepat",Positive,Love,5
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,"barang cepet pengirimanya, sesuai pesanan",Positive,Happy,4
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,pengiriman cepat barang bagus murah,Positive,Happy,4
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,harga segini barang yg didapat cukup memuaskan.,Positive,Happy,4
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,bagus bajunya buat sehari hari anak,Positive,Happy,5
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,"wajar harga segitu mah, baguss",Positive,Happy,5
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,bagus kak baju jahitan rapi cocok pakaian sehari hari harga sesuai pelayanan bagus,Positive,Happy,5
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,"bahannya bagus , sesuai pesanan mudah�an muat soalnya buat kado, trmksh ??",Positive,Happy,5
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,"baju bagus, tanpa cacat harga bersahabat",Positive,Happy,5
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,"kualitas sesuai harga, pengiriman cepat",Positive,Happy,4
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,"kualitas barang sesuai harga, bahan lumayan halus, tapi sablon agak kasar sepertinya jangan cuci mesin cuci, pengiriman cepat",Positive,Happy,4
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,"sablonnya pudar tipis bahannya tipis,but worth it for the price",Positive,Happy,3
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,celananya sudah dicuci dipake ma anakku. puas banget ma produknya. walopun harganya murah tapi tetep oke koq produknya jahitannya juga rapi. bahannya memang random ga bisa milih tapi masih sepadan banget ma harganya. pengirimannya juga cukup cepat. thanks seller ??.,Positive,Love,5
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,terimakaasih...pesanan sudah sampai. pas buat anak2.,Positive,Happy,5
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,"kain adem, jahitan bagus, ukuran pas, positive??",Positive,Happy,5
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,buat gonta ganti main sehari2 ga usah beli yg ratusan ribu.. mending buat belanja dapur ?? proses & delivery cepet ???? mantab,Positive,Happy,5
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,"mantep banget,, bahan adem harga murah ,,langsung dipake anak saya.thanks seller",Positive,Happy,5
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,"sesuai pesanan, motif garis polos, bahan sesuai hrg, mksh",Positive,Happy,4
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,lumayanlah sesuai harga,Positive,Happy,4
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,"lumayan buat harian, kualitas sesuai harga..",Positive,Happy,4
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,lumayan sesuai hrg. pengiriman cepat,Positive,Happy,3
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun","lucuuu banget gambarnya, tapi bahannya tipis gapapa biar adem. thanks seller",Positive,Love,5
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun","barang sesuai pesanan pengiriman cepat, terima kasih yaa :)",Positive,Happy,5
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun","istri saya suka sekali, motif hewannya bagus tidak terlihat seperti sablon murahan, katanya pakai singlet gausah pake baju juga terlihat bagus. packing rapi, pengiriman cepat",Positive,Happy,5
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",bagus.. motif'a lucuu lucyuu... seller jg baik.. pengiriman jg kilat.. mksh banyak yah sis.. sukses trs,Positive,Love,5
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun","singletnya lucu, bahannya lumayan adem buat hari2 aga tipis... sampainya cepat, recomended tokonya",Positive,Love,5
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",penjual ramah n fast respon...,Positive,Happy,4
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun","bagus barangnya,cepet nyampeknya ????",Positive,Happy,4
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun","bahan oke,packing rapi cepat sampai",Positive,Happy,4
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",kerennnnnnnn bgt celananya. harganya murahhhh bgt,Positive,Love,5
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",proses cepat.. celana lumayan bagus... makasih selleer,Positive,Happy,5
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random","bahannya halus, jahitan juga rapi...untuk harga segitu uda oke banget",Positive,Happy,5
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random","cakep.. beneran pas buat anak aq sesuai umur, next order lagee",Positive,Love,5
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",barangnya bagus sesuai harapan saya.. terima kasih,Positive,Happy,5
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random","harga oke, kualitas barang oke, kecepatan pengiriman oke",Positive,Happy,4
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random","sesuai randomnya, bahan sesuai expektasi. terima kasih",Positive,Love,4
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",harga segitu lumayan bagus suka??,Positive,Love,4
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,"pengiriman cepat, packaging hanya satu lapisan, warna tidak sesuai pesanan tapi no problem",Positive,Happy,5
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,suka banget sama strap maskernya??. lucu + bagus bangett. recommended bgt. bakalan jdi langganan sihhh,Positive,Love,5
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,"harga murah , lucu, cepat kirim ... sukses",Positive,Happy,5
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,"bagus, pengiriman jg cepat, enak dipakai anak, ringan..",Positive,Happy,5
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,"puas sekali ... saya pesan 90 pcs , semuanya pas qty tidak yg cacat, 1 1 mainan ... pengiriman brg juga cepat... terima kasih yaahh seller .. ???? harga segini murah sekalii...",Positive,Love,5
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,"minta pink dikasi ungu, tp bagus juga",Positive,Happy,4
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos","barang diterima baik, kualitas baik, pengiriman cepat, makasih",Positive,Happy,5
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos","pengiriman cepat, produk nyaman buat dipakai dirumah.",Positive,Happy,5
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",barang sudah sampai sesuai pesanan recommended,Positive,Love,5
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos","ukurannya sesuai anak saya, bahannya bagus, anak saya suka. makasih",Positive,Love,5
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",bahan adem pengiriman lumayan cepat,Positive,Happy,5
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",lumayan bahannya harganya murah,Positive,Happy,4
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",barang oke sesuai pesanan,Positive,Happy,4
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,lucu tasnya murah sesuai harga kualitasnya.. pas juga dianak saya,Positive,Love,5
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,positive job respon cepat. paket cepat sampai,Positive,Happy,5
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,barangnya sesuai gambar lucu jga dipke anak saya,Positive,Love,5
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,barangnya bagus. lucu. semoga versi besarnya. anak kelas 1 sd gitu. hehehe,Positive,Love,4
Muslim Fashion,Pengait Tali Masker Kalung Hijab Strap Mask Konektor Gantungan Leher - Silver-Mocca,sesuai deskripsi pesanan. terimakasih,Positive,Happy,5
Muslim Fashion,Pengait Tali Masker Kalung Hijab Strap Mask Konektor Gantungan Leher - Silver-Mocca,puas barangnya,Positive,Happy,4
Muslim Fashion,Konektor Masker Hijab Kristal Premium Hijaberlin - Midnight,barangnya bagus,Positive,Happy,5
Muslim Fashion,Konektor Masker Hijab Kristal Premium Hijaberlin - Midnight,tks barang sudah sampai,Positive,Happy,4
Muslim Fashion,Konektor Tali Masker Kristal Hijab - Silver,bagus banget,Positive,Love,5
Muslim Fashion,Konektor Tali Masker Kristal Hijab - Silver,talinya bagus,Positive,Happy,4
Muslim Fashion,"Konektor Masker Hijab Polos, Renda Mutiara, Elastis - Putih",rapi enak dipakai,Positive,Happy,5
Muslim Fashion,"Konektor Masker Hijab Polos, Renda Mutiara, Elastis - Putih","bagus, mudah mudahan awet",Positive,Happy,4
Muslim Fashion,Konektor Masker Hijab Mutiara 6mm - Putih,"bagus banget barang nya, aku pake promo lagi, terjangkau banget buat anak sekolah kaya aku",Positive,Love,5
Muslim Fashion,Konektor Masker Hijab Mutiara 6mm - Putih,alhamdulillah bagus,Positive,Happy,4
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna Pastel model Evo - Kubus,"bahan, model warnanya bagus, respon penjual cepat, harga bersaing kompetitor, kemasannya juga bagus",Positive,Happy,5
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna Pastel model Evo - Kubus,bahannya sedikit kaku. tapi gpp tebal,Positive,Happy,4
Muslim Fashion,HIJAB SEGI EMPAT AUTHENTISM BASIC RACHITA VOAL/LAMINA VOAL / ULTRAFINE - TALYA,tidak menerawang. mudah dibentuk. nyaman dipakai. jahitan rapi. bahannya adem.,Positive,Happy,5
Muslim Fashion,HIJAB SEGI EMPAT AUTHENTISM BASIC RACHITA VOAL/LAMINA VOAL / ULTRAFINE - TALYA,bahannya adem. nyaman dipakai. agak menerawang tipis,Positive,Happy,4
Muslim Fashion,Hijab VOAL Segiempat Premium - Emikoawa Jilbab Kerudung Terbaru Korea - capucino,barangnya bagus sesuai pesanan,Positive,Happy,5
Muslim Fashion,Hijab VOAL Segiempat Premium - Emikoawa Jilbab Kerudung Terbaru Korea - capucino,"yeay paketan sudah sampe lama, tapi baru sempet review, semoga dipakenya nyaman enak, belum sempet dibuka",Positive,Happy,4
Muslim Fashion,sejadah travel serut - Biru,"packaging rapi, barang sesuai pesanan & ekspektasi. bahannya lembut, ringan, jahitannya rapi, warnanya cantik",Positive,Happy,5
Muslim Fashion,sejadah travel serut - Biru,barangnya bagus harganya murah,Positive,Happy,5
Muslim Fashion,sejadah travel serut - Biru,bahannya tipis & agak kasar. pengiriman cepet..,Positive,Happy,4
Muslim Fashion,sejadah travel serut - Biru,"pengiriman oke, produk datang dalam kondisi baik, jumlah benar tetapi warna salah :( gapapa makasih yaa",Positive,Happy,4
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,bahannya tebal. bahannya lembut. warnanya cantik ??. anti slip. ukuran sesuai.,Positive,Love,5
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,"pesen kemarin, dateng hari ini. cepet banget, sajadahnya bagus, bulunya halus, terus busanya beneran tebel. semoga sholat saya bisa terus khusyukk sajadah ini, aamiin. terima kasih seller ??????bahannya tebal. bahannya lembut. ukuran sesuai. warnanya cantik ??. anti slip.",Positive,Love,5
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,"alhamdulillah cepat sekali pengirimannya. seller ramah, packing rapi, produk kondisi sangat baik. tebalnya pas bahannya ok, sesuai perkiraan????terima kasih",Positive,Happy,5
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,pengiriman baramg sesuai yg diharapkan,Positive,Happy,4
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M",baguusss sarungnya,Positive,Love,5
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M",sesuai pesanan,Positive,Happy,5
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M",positive sesuai pesanan terima kasih pas ank sya suka,Positive,Love,4
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M","packing rapi, barang lumayan...",Positive,Happy,4
Muslim Fashion,Mukena Anak Fruits ( Tas Canvas ) - Ungu,"barang sesuai deskripsi ,mukena tebal toko sangat rekomended ??????",Positive,Love,5
Muslim Fashion,Mukena Anak Fruits ( Tas Canvas ) - Ungu,masyaaallah bagusss muraaahhhh jangan ragu order mukenah disini asli sd survey bbrp seller offline n online disini murah harganya barang sama dg yg diluaran yg harga mahal��jangan ragu beli ditoko ????,Positive,Love,5
Muslim Fashion,Hijab VOAL Segiempat Premium - Emikoawa Jilbab Kerudung Terbaru Korea - capucino,"bahan bagus sih, tapi warna foto sm asli beda",Positive,Happy,3
Muslim Fashion,elzatta Obelia Samida - 306,jahitan rapi.,Positive,Happy,5
Muslim Fashion,elzatta Obelia Samida - 307,bagus.. murah,Positive,Happy,5
Muslim Fashion,elzatta Obelia Samida - 308,"warnanya beda dgn gambar, tidak menerawang. bahannya adem. nyaman dipakai.",Positive,Happy,4
Muslim Fashion,elzatta Obelia Samida - 309,nyaman dipakai.,Positive,Happy,4
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,bahannya tebal. warnanya cantik ??. tidak licin. ukuran sesuai. modelnya simple ??. bahannya adem,Positive,Love,5
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,"tidak licin. pembelian sekian. bagus, warna sesuai gambar.",Positive,Happy,5
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,"terima kasih, pesanan sesuai bagus.. maaf inner sdh pake si kakak..",Positive,Happy,4
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,bahan bagus,Positive,Happy,4
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,"enak bahannya, pas banget, bagussss, pengiriman juga cpt bgtt, sampe gainget pesen paket wkwk",Positive,Happy,5
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,bagus banget ??,Positive,Love,5
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,"barang bagus, pet tebel",Positive,Happy,4
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,lumayan sesuai harga makasi,Positive,Happy,4
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah","bagus buat harga 35rb an. bahan lumayan halus tidak kaku. tidak terlalu tipis, tidak menerawang. sepertinya nyaman dipakai.",Positive,Happy,5
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah","sdh 2 kali belanja, fast respons, amanah,",Positive,Happy,5
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",celana nyaman tapi kalo bisa sakunya 2 .kiri kanan agar balance kalo simpan sesuatu saku.. tks. sukses maju terus,Positive,Happy,4
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",pesanan sdh diterima baik,Positive,Happy,4
Muslim Fashion,"masker hijab-masker hijab serut-masker kain-masker hijab 2ply 2 lapis - Ungu tua, Merk Mambo","pengiriman sangat cepat, masker jahitannya rapi bahan kain baik",Positive,Happy,5
Muslim Fashion,"masker hijab-masker hijab serut-masker kain-masker hijab 2ply 2 lapis - Ungu tua, Merk Mambo",warna sesuai pic cantik,Positive,Love,5
Muslim Fashion,"masker hijab-masker hijab serut-masker kain-masker hijab 2ply 2 lapis - Ungu tua, Merk Mambo","masker bagus,sesuai harga`",Positive,Happy,4
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,bahannya adem. jahitan rapi.,Positive,Happy,5
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,ukuran sesuai. modelnya cantik ??. bahannya adem. istri suka banget,Positive,Love,5
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,bahannya adem. warnanya cantik ??. ukuran sesuai. terimakasih,Positive,Love,5
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,tidak menerawang. ukuran sesuai. bahannya adem. jahitan rapi. warnanya cantik ??. modelnya cantik ??.,Positive,Love,5
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,mantab????????bahannya adem. ukuran sesuai. modelnya cantik ??. warnanya cantik ??. jahitan rapi. tidak menerawang.,Positive,Love,5
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,tidak menerawang. modelnya cantik ??. bahannya adem. warnanya cantik ??. ukuran sesuai. jahitan rapi.,Positive,Love,5
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,"alhamdulillah bisa dpt traktiran tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga, tapi gak papa makasih buat seller yg rela ngasih gratis.bisa kepakek utk rumah warnanya cantik ??. tidak menerawang.",Positive,Happy,4
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,"suka, jilbabnya bagus+nyaman dipake??????",Positive,Love,4
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,barang sesuai deskripsipenjual ramah fast respon,Positive,Happy,5
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,bahannya lembut. anti slip. ukuran sesuai. bahannya tebal. warnanya cantik ??.,Positive,Happy,5
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,warnanya cantik ??. ukuran sesuai. bahannya lembut. maaf foto pocketnya aja. sajadahnya sedang dicuci.,Positive,Happy,5
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,"barang sesuai , pengiriman cepat , makasih ??",Positive,Happy,4
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,"alhamdulillah paketan sudah sampai, sesuai gambar nya, trimakasih ??????",Positive,Happy,4
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,"respon cepat, barang bagus",Positive,Happy,4
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",bahan berkualitas. ukuran sesuai. warnanya sesuai. potongannya rapi. modelnya keren. bahan menyerap keringat.,Positive,Happy,5
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",produk sesuai ekspektasi pengiriman barang cepat pokoknya recommended dah,Positive,Love,5
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",modelnya keren. ukuran sesuai. bahan berkualitas. potongannya rapi. bahan menyerap keringat. warnanya sesuai.,Positive,Happy,5
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",bahan berkualitas. ukuran sesuai. modelnya keren. warnanya sesuai. potongannya rapi.,Positive,Happy,5
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L","barang bagus, kain elastis mantap",Positive,Happy,4
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",barang sudah sampai baik.. packing rapih.. baik.. terima kasih,Positive,Happy,4
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,tidak menerawang. jahitan rapi. mudah dibentuk. warnanya cantik ??. nyaman dipakai.,Positive,Happy,5
