Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,text_len,text_norm,text_no_stop
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,5,kerennnnnnnn bgt celananya. harganya murahhhh bgt,Positive,Love,6,kerennnnnnnn bgt celananya. harganya murahhhh bgt,kerennnnnnnn bgt celananya. harganya murahhhh bgt
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,5,proses cepat.. celana lumayan bagus... makasih selleer,Positive,Happy,7,proses cepat.. celana lumayan bagus... makasih selleer,proses cepat.. celana lumayan bagus... makasih selleer
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,5,"bahannya halus, jahitan juga rapi...untuk harga segitu uda oke banget",Positive,Happy,10,"bahannya halus, jahitan juga rapi...untuk harga segitu uda oke banget","bahannya halus, jahitan juga rapi...untuk harga segitu uda oke banget"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,5,"cakep.. beneran pas buat anak aq sesuai umur, next order lagee",Positive,Love,11,"cakep.. beneran pas buat anak aq sesuai umur, next order lagee","cakep.. beneran pas buat anak aq sesuai umur, next order lagee"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,5,barangnya bagus sesuai dengan harapan saya.. terima kasih,Positive,Happy,8,barangnya bagus sesuai dengan harapan saya.. terima kasih,barangnya bagus sesuai harapan saya.. terima kasih
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,4,"Harga Oke, Kualitas Barang Oke, Kecepatan Pengiriman Oke",Positive,Happy,8,"harga oke, kualitas barang oke, kecepatan pengiriman oke","harga oke, kualitas barang oke, kecepatan pengiriman oke"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,4,"sesuai randomnya, bahan sesuai expektasi. terima kasih",Positive,Love,7,"sesuai randomnya, bahan sesuai expektasi. terima kasih","sesuai randomnya, bahan sesuai expektasi. terima kasih"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,4,dengan harga segitu lumayan bagus suka??,Positive,Love,6,dengan harga segitu lumayan bagus suka??,harga segitu lumayan bagus suka??
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,5,"pengiriman cepat, packaging hanya satu lapisan, warna tidak sesuai pesanan tapi no problem",Positive,Happy,13,"pengiriman cepat, packaging hanya satu lapisan, warna tidak sesuai pesanan tapi no problem","pengiriman cepat, packaging hanya satu lapisan, warna tidak sesuai pesanan tapi no problem"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,5,suka banget sama strap maskernya??. lucu + bagus bangett. recommended bgt. bakalan jdi langganan sihhh,Positive,Love,15,suka banget sama strap maskernya??. lucu + bagus bangett. recommended bgt. bakalan jdi langganan sihhh,suka banget sama strap maskernya??. lucu + bagus bangett. recommended bgt. bakalan jdi langganan sihhh
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,5,"harga murah , lucu, cepat kirim ... sukses ya",Positive,Happy,9,"harga murah , lucu, cepat kirim ... sukses ya","harga murah , lucu, cepat kirim ... sukses"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,5,"bagus, pengiriman jg cepat, enak untuk dipakai anak, ringan..",Positive,Happy,9,"bagus, pengiriman jg cepat, enak untuk dipakai anak, ringan..","bagus, pengiriman jg cepat, enak dipakai anak, ringan.."
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,5,"PUAS sekali ... saya pesan 90 pcs , semuanya pas qty nya dan tidak ada yg cacat, 1 per 1 ada mainan nya ... pengiriman brg juga cepat... terima kasih yaahh seller .. ???? untuk harga segini sih murah sekalii...",Positive,Love,40,"puas sekali ... saya pesan 90 pcs , semuanya pas qty nya dan tidak ada yg cacat, 1 per 1 ada mainan nya ... pengiriman brg juga cepat... terima kasih yaahh seller .. ???? untuk harga segini sih murah sekalii...","puas sekali ... saya pesan 90 pcs , semuanya pas qty tidak yg cacat, 1 1 mainan ... pengiriman brg juga cepat... terima kasih yaahh seller .. ???? harga segini murah sekalii..."
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,4,"Minta pink dikasi ungu, tp ya udah lah bagus juga",Positive,Happy,10,"minta pink dikasi ungu, tp ya udah lah bagus juga","minta pink dikasi ungu, tp bagus juga"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,5,"barang diterima dengan baik, kualitas baik, pengiriman cepat, makasih",Positive,Happy,9,"barang diterima dengan baik, kualitas baik, pengiriman cepat, makasih","barang diterima baik, kualitas baik, pengiriman cepat, makasih"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,5,"pengiriman cepat, produk nyaman buat dipakai dirumah.",Positive,Happy,7,"pengiriman cepat, produk nyaman buat dipakai dirumah.","pengiriman cepat, produk nyaman buat dipakai dirumah."
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,5,barang sudah sampai sesuai dengan pesanan recommended,Positive,Love,7,barang sudah sampai sesuai dengan pesanan recommended,barang sudah sampai sesuai pesanan recommended
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,5,"ukurannya sesuai anak saya, bahannya bagus, anak saya suka. makasih ya",Positive,Love,11,"ukurannya sesuai anak saya, bahannya bagus, anak saya suka. makasih ya","ukurannya sesuai anak saya, bahannya bagus, anak saya suka. makasih"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,5,bahan adem pengiriman lumayan cepat,Positive,Happy,5,bahan adem pengiriman lumayan cepat,bahan adem pengiriman lumayan cepat
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,4,lumayan bahannya dan harganya murah,Positive,Happy,5,lumayan bahannya dan harganya murah,lumayan bahannya harganya murah
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,4,barang oke sesuai pesanan,Positive,Happy,4,barang oke sesuai pesanan,barang oke sesuai pesanan
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,Kab. Tangerang,14050,4.8,6058,746,5,Lucu tasnya murah sesuai harga sih kualitasnya.. pas juga dianak saya,Positive,Love,11,lucu tasnya murah sesuai harga sih kualitasnya.. pas juga dianak saya,lucu tasnya murah sesuai harga kualitasnya.. pas juga dianak saya
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,Kab. Tangerang,14050,4.8,6058,746,5,Positive job respon cepat. paket cepat sampai,Positive,Happy,7,positive job respon cepat. paket cepat sampai,positive job respon cepat. paket cepat sampai
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,Kab. Tangerang,14050,4.8,6058,746,5,Barangnya sesuai gambar lucu jga dipke anak saya,Positive,Love,8,barangnya sesuai gambar lucu jga dipke anak saya,barangnya sesuai gambar lucu jga dipke anak saya
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,Kab. Tangerang,14050,4.8,6058,746,4,barangnya bagus. lucu. semoga ada versi besarnya. untuk anak kelas 1 SD gitu. hehehe,Positive,Love,14,barangnya bagus. lucu. semoga ada versi besarnya. untuk anak kelas 1 sd gitu. hehehe,barangnya bagus. lucu. semoga versi besarnya. anak kelas 1 sd gitu. hehehe
Muslim Fashion,Pengait Tali Masker Kalung Hijab Strap Mask Konektor Gantungan Leher - Silver-Mocca,Kota Cimahi,14500,4.9,4995,1301,5,Sesuai deskripsi dan pesanan. Terimakasih,Positive,Happy,5,sesuai deskripsi dan pesanan. terimakasih,sesuai deskripsi pesanan. terimakasih
Muslim Fashion,Pengait Tali Masker Kalung Hijab Strap Mask Konektor Gantungan Leher - Silver-Mocca,Kota Cimahi,14500,4.9,4995,1301,4,Puas dengan barangnya,Positive,Happy,3,puas dengan barangnya,puas barangnya
Muslim Fashion,Konektor Masker Hijab Kristal Premium Hijaberlin - Midnight,Kota Depok,21900,4.9,804,207,5,barangnya bagus,Positive,Happy,2,barangnya bagus,barangnya bagus
Muslim Fashion,Konektor Masker Hijab Kristal Premium Hijaberlin - Midnight,Kota Depok,21900,4.9,804,207,4,Tks barang sudah sampai,Positive,Happy,4,tks barang sudah sampai,tks barang sudah sampai
Muslim Fashion,Konektor Tali Masker Kristal Hijab - Silver,Jakarta Timur,17500,4.9,2707,718,5,Bagus banget,Positive,Love,2,bagus banget,bagus banget
Muslim Fashion,Konektor Tali Masker Kristal Hijab - Silver,Jakarta Timur,17500,4.9,2707,718,4,Talinya bagus,Positive,Happy,2,talinya bagus,talinya bagus
Muslim Fashion,"Konektor Masker Hijab Polos, Renda Mutiara, Elastis - Putih",Jakarta Timur,5500,5.0,3825,504,5,Rapi dan enak dipakai,Positive,Happy,4,rapi dan enak dipakai,rapi enak dipakai
Muslim Fashion,"Konektor Masker Hijab Polos, Renda Mutiara, Elastis - Putih",Jakarta Timur,5500,5.0,3825,504,4,"bagus, mudah mudahan awet",Positive,Happy,4,"bagus, mudah mudahan awet","bagus, mudah mudahan awet"
Muslim Fashion,Konektor Masker Hijab Mutiara 6mm - Putih,Jakarta Timur,7000,4.9,6870,1111,5,"bagus banget barang nya, aku kan pake promo lagi, jadi nya terjangkau banget buat anak sekolah kaya aku",Positive,Love,18,"bagus banget barang nya, aku kan pake promo lagi, jadi nya terjangkau banget buat anak sekolah kaya aku","bagus banget barang nya, aku pake promo lagi, terjangkau banget buat anak sekolah kaya aku"
Muslim Fashion,Konektor Masker Hijab Mutiara 6mm - Putih,Jakarta Timur,7000,4.9,6870,1111,4,Alhamdulillah bagus,Positive,Happy,2,alhamdulillah bagus,alhamdulillah bagus
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna Pastel model Evo - Kubus,Kota Cimahi,15000,4.9,11100,1410,5,"bahan, model dan warnanya bagus, respon penjual cepat, harga bersaing dengan kompetitor, kemasannya juga bagus",Positive,Happy,15,"bahan, model dan warnanya bagus, respon penjual cepat, harga bersaing dengan kompetitor, kemasannya juga bagus","bahan, model warnanya bagus, respon penjual cepat, harga bersaing kompetitor, kemasannya juga bagus"
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna Pastel model Evo - Kubus,Kota Cimahi,15000,4.9,11100,1410,4,bahannya sedikit kaku. tapi gpp tebal,Positive,Happy,6,bahannya sedikit kaku. tapi gpp tebal,bahannya sedikit kaku. tapi gpp tebal
Muslim Fashion,HIJAB SEGI EMPAT AUTHENTISM BASIC RACHITA VOAL/LAMINA VOAL / ULTRAFINE - TALYA,Kota Bandung,89000,4.9,2051,846,5,Tidak menerawang. Mudah dibentuk. Nyaman dipakai. Jahitan rapi. Bahannya adem.,Positive,Happy,10,tidak menerawang. mudah dibentuk. nyaman dipakai. jahitan rapi. bahannya adem.,tidak menerawang. mudah dibentuk. nyaman dipakai. jahitan rapi. bahannya adem.
Muslim Fashion,HIJAB SEGI EMPAT AUTHENTISM BASIC RACHITA VOAL/LAMINA VOAL / ULTRAFINE - TALYA,Kota Bandung,89000,4.9,2051,846,4,Bahannya adem. Nyaman dipakai. agak menerawang dan tipis,Positive,Happy,8,bahannya adem. nyaman dipakai. agak menerawang dan tipis,bahannya adem. nyaman dipakai. agak menerawang tipis
Muslim Fashion,Hijab VOAL Segiempat Premium - Emikoawa Jilbab Kerudung Terbaru Korea - capucino,Jakarta Utara,28999,4.8,11700,2819,5,barangnya bagus sesuai pesanan,Positive,Happy,4,barangnya bagus sesuai pesanan,barangnya bagus sesuai pesanan
Muslim Fashion,Hijab VOAL Segiempat Premium - Emikoawa Jilbab Kerudung Terbaru Korea - capucino,Jakarta Utara,28999,4.8,11700,2819,4,"Yeay paketan sudah sampe lama, tapi baru sempet review, semoga dipakenya nyaman dan enak, karena belum sempet dibuka",Positive,Happy,18,"yeay paketan sudah sampe lama, tapi baru sempet review, semoga dipakenya nyaman dan enak, karena belum sempet dibuka","yeay paketan sudah sampe lama, tapi baru sempet review, semoga dipakenya nyaman enak, belum sempet dibuka"
Muslim Fashion,sejadah travel serut - Biru,Jakarta Pusat,16000,4.9,2364,184,5,"Packaging rapi, barang sesuai pesanan & ekspektasi. Bahannya lembut, ringan, jahitannya rapi, dan warnanya cantik",Positive,Happy,15,"packaging rapi, barang sesuai pesanan & ekspektasi. bahannya lembut, ringan, jahitannya rapi, dan warnanya cantik","packaging rapi, barang sesuai pesanan & ekspektasi. bahannya lembut, ringan, jahitannya rapi, warnanya cantik"
Muslim Fashion,sejadah travel serut - Biru,Jakarta Pusat,16000,4.9,2364,184,5,barangnya bagus harganya murah,Positive,Happy,4,barangnya bagus harganya murah,barangnya bagus harganya murah
Muslim Fashion,sejadah travel serut - Biru,Jakarta Pusat,16000,4.9,2364,184,4,Bahannya tipis & agak kasar. Pengiriman cepet..,Positive,Happy,7,bahannya tipis & agak kasar. pengiriman cepet..,bahannya tipis & agak kasar. pengiriman cepet..
Muslim Fashion,sejadah travel serut - Biru,Jakarta Pusat,16000,4.9,2364,184,4,"pengiriman oke, produk datang dalam kondisi baik, jumlah benar tetapi warna salah :( gapapa makasih yaa",Positive,Happy,16,"pengiriman oke, produk datang dalam kondisi baik, jumlah benar tetapi warna salah :( gapapa makasih yaa","pengiriman oke, produk datang dalam kondisi baik, jumlah benar tetapi warna salah :( gapapa makasih yaa"
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,Kota Bandung,225000,4.9,582,330,5,Bahannya tebal. Bahannya lembut. Warnanya cantik ??. anti slip. Ukuran sesuai.,Positive,Love,11,bahannya tebal. bahannya lembut. warnanya cantik ??. anti slip. ukuran sesuai.,bahannya tebal. bahannya lembut. warnanya cantik ??. anti slip. ukuran sesuai.
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,Kota Bandung,225000,4.9,582,330,5,"Pesen kemarin, dateng hari ini. Cepet banget, sajadahnya bagus, bulunya halus, terus busanya beneran tebel. Semoga sholat saya bisa terus khusyukk karena sajadah ini, Aamiin. Terima kasih seller ??????Bahannya tebal. Bahannya lembut. Ukuran sesuai. Warnanya cantik ??. anti slip.",Positive,Love,39,"pesen kemarin, dateng hari ini. cepet banget, sajadahnya bagus, bulunya halus, terus busanya beneran tebel. semoga sholat saya bisa terus khusyukk karena sajadah ini, aamiin. terima kasih seller ??????bahannya tebal. bahannya lembut. ukuran sesuai. warnanya cantik ??. anti slip.","pesen kemarin, dateng hari ini. cepet banget, sajadahnya bagus, bulunya halus, terus busanya beneran tebel. semoga sholat saya bisa terus khusyukk sajadah ini, aamiin. terima kasih seller ??????bahannya tebal. bahannya lembut. ukuran sesuai. warnanya cantik ??. anti slip."
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,Kota Bandung,225000,4.9,582,330,5,"Alhamdulillah cepat sekali pengirimannya. Seller ramah, packing rapi, produk kondisi sangat baik. Tebalnya pas dan bahannya ok, sesuai perkiraan????Terima kasih",Positive,Happy,20,"alhamdulillah cepat sekali pengirimannya. seller ramah, packing rapi, produk kondisi sangat baik. tebalnya pas dan bahannya ok, sesuai perkiraan????terima kasih","alhamdulillah cepat sekali pengirimannya. seller ramah, packing rapi, produk kondisi sangat baik. tebalnya pas bahannya ok, sesuai perkiraan????terima kasih"
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,Kota Bandung,225000,4.9,582,330,4,pengiriman dan baramg sesuai yg diharapkan,Positive,Happy,6,pengiriman dan baramg sesuai yg diharapkan,pengiriman baramg sesuai yg diharapkan
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M",Jakarta Utara,45000,4.9,1772,782,5,baguusss sarungnya,Positive,Love,2,baguusss sarungnya,baguusss sarungnya
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M",Jakarta Utara,45000,4.9,1772,782,5,sesuai dengan pesanan,Positive,Happy,3,sesuai dengan pesanan,sesuai pesanan
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M",Jakarta Utara,45000,4.9,1772,782,4,Positive sesuai pesanan terima kasih pas ank sya suka,Positive,Love,9,positive sesuai pesanan terima kasih pas ank sya suka,positive sesuai pesanan terima kasih pas ank sya suka
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M",Jakarta Utara,45000,4.9,1772,782,4,"Packing rapi, barang lumayan...",Positive,Happy,4,"packing rapi, barang lumayan...","packing rapi, barang lumayan..."
Muslim Fashion,Mukena Anak Fruits ( Tas Canvas ) - Ungu,Kota Tasikmalaya,150000,4.9,1882,1102,5,"barang sesuai deskripsi ,mukena nya tebal toko nya sangat rekomended ??????",Positive,Love,11,"barang sesuai deskripsi ,mukena nya tebal toko nya sangat rekomended ??????","barang sesuai deskripsi ,mukena tebal toko sangat rekomended ??????"
Muslim Fashion,Mukena Anak Fruits ( Tas Canvas ) - Ungu,Kota Tasikmalaya,150000,4.9,1882,1102,5,MasyaaAllah bagusss muraaahhhh jangan Ragu order mukenah disini asli sd survey bbrp seller offline n online disini murah harganya barang sama dg yg diluaran yg harga mahal��jangan Ragu beli ditoko ini ya ????,Positive,Love,33,masyaaallah bagusss muraaahhhh jangan ragu order mukenah disini asli sd survey bbrp seller offline n online disini murah harganya barang sama dg yg diluaran yg harga mahal��jangan ragu beli ditoko ini ya ????,masyaaallah bagusss muraaahhhh jangan ragu order mukenah disini asli sd survey bbrp seller offline n online disini murah harganya barang sama dg yg diluaran yg harga mahal��jangan ragu beli ditoko ????
Muslim Fashion,Hijab VOAL Segiempat Premium - Emikoawa Jilbab Kerudung Terbaru Korea - capucino,Jakarta Utara,28999,4.8,11700,2819,3,"Bahan bagus sih, tapi warna foto sm asli beda",Positive,Happy,9,"bahan bagus sih, tapi warna foto sm asli beda","bahan bagus sih, tapi warna foto sm asli beda"
Muslim Fashion,elzatta Obelia Samida - 306,Kota Bandung,89000,4.9,8240,2582,5,Jahitan rapi.,Positive,Happy,2,jahitan rapi.,jahitan rapi.
Muslim Fashion,elzatta Obelia Samida - 307,Kota Bandung,89000,4.9,8240,2582,5,bagus.. murah,Positive,Happy,2,bagus.. murah,bagus.. murah
Muslim Fashion,elzatta Obelia Samida - 308,Kota Bandung,89000,4.9,8240,2582,4,"warnanya beda dgn gambar, Tidak menerawang. Bahannya adem. Nyaman dipakai.",Positive,Happy,10,"warnanya beda dgn gambar, tidak menerawang. bahannya adem. nyaman dipakai.","warnanya beda dgn gambar, tidak menerawang. bahannya adem. nyaman dipakai."
Muslim Fashion,elzatta Obelia Samida - 309,Kota Bandung,89000,4.9,8240,2582,4,Nyaman dipakai.,Positive,Happy,2,nyaman dipakai.,nyaman dipakai.
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,Jakarta Selatan,20000,4.9,9469,1648,5,Bahannya tebal. Warnanya cantik ??. Tidak licin. Ukuran sesuai. Modelnya Simple ??. Bahannya adem,Positive,Love,14,bahannya tebal. warnanya cantik ??. tidak licin. ukuran sesuai. modelnya simple ??. bahannya adem,bahannya tebal. warnanya cantik ??. tidak licin. ukuran sesuai. modelnya simple ??. bahannya adem
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,Jakarta Selatan,20000,4.9,9469,1648,5,"Tidak licin. Pembelian ke sekian. Bagus, warna sesuai gambar.",Positive,Happy,9,"tidak licin. pembelian ke sekian. bagus, warna sesuai gambar.","tidak licin. pembelian sekian. bagus, warna sesuai gambar."
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,Jakarta Selatan,20000,4.9,9469,1648,4,"Terima kasih, pesanan sesuai dan bagus.. Maaf inner nya sdh di pake si kakak..",Positive,Happy,14,"terima kasih, pesanan sesuai dan bagus.. maaf inner nya sdh di pake si kakak..","terima kasih, pesanan sesuai bagus.. maaf inner sdh pake si kakak.."
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,Jakarta Selatan,20000,4.9,9469,1648,4,bahan bagus,Positive,Happy,2,bahan bagus,bahan bagus
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,Jakarta Selatan,30000,4.9,3737,917,5,"enak bahannya, pas banget, bagussss, pengiriman juga cpt bgtt, sampe gainget pesen paket wkwk",Positive,Happy,14,"enak bahannya, pas banget, bagussss, pengiriman juga cpt bgtt, sampe gainget pesen paket wkwk","enak bahannya, pas banget, bagussss, pengiriman juga cpt bgtt, sampe gainget pesen paket wkwk"
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,Jakarta Selatan,30000,4.9,3737,917,5,bagus banget ??,Positive,Love,3,bagus banget ??,bagus banget ??
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,Jakarta Selatan,30000,4.9,3737,917,4,"barang bagus, pet nya tebel",Positive,Happy,5,"barang bagus, pet nya tebel","barang bagus, pet tebel"
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,Jakarta Selatan,30000,4.9,3737,917,4,lumayan sesuai harga makasi,Positive,Happy,4,lumayan sesuai harga makasi,lumayan sesuai harga makasi
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",Kota Tangerang,29590,4.8,7996,1933,5,"Bagus buat harga 35rb an. bahan lumayan halus tidak kaku. tidak terlalu tipis, tidak menerawang. sepertinya nyaman dipakai.",Positive,Happy,18,"bagus buat harga 35rb an. bahan lumayan halus tidak kaku. tidak terlalu tipis, tidak menerawang. sepertinya nyaman dipakai.","bagus buat harga 35rb an. bahan lumayan halus tidak kaku. tidak terlalu tipis, tidak menerawang. sepertinya nyaman dipakai."
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",Kota Tangerang,29590,4.8,7996,1933,5,"sdh 2 kali belanja, fast respons, amanah,",Positive,Happy,7,"sdh 2 kali belanja, fast respons, amanah,","sdh 2 kali belanja, fast respons, amanah,"
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",Kota Tangerang,29590,4.8,7996,1933,4,celana nya nyaman tapi kalo bisa sakunya ada 2 .kiri dan kanan agar balance kalo simpan sesuatu di saku.. tks. Sukses Maju Terus,Positive,Happy,23,celana nya nyaman tapi kalo bisa sakunya ada 2 .kiri dan kanan agar balance kalo simpan sesuatu di saku.. tks. sukses maju terus,celana nyaman tapi kalo bisa sakunya 2 .kiri kanan agar balance kalo simpan sesuatu saku.. tks. sukses maju terus
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",Kota Tangerang,29590,4.8,7996,1933,4,pesanan sdh diterima dengan baik,Positive,Happy,5,pesanan sdh diterima dengan baik,pesanan sdh diterima baik
Muslim Fashion,"masker hijab-masker hijab serut-masker kain-masker hijab 2ply 2 lapis - Ungu tua, Merk Mambo",Kab. Sukoharjo,4550,4.8,3320,248,5,"pengiriman sangat cepat, masker jahitannya rapi dan bahan kain baik",Positive,Happy,10,"pengiriman sangat cepat, masker jahitannya rapi dan bahan kain baik","pengiriman sangat cepat, masker jahitannya rapi bahan kain baik"
Muslim Fashion,"masker hijab-masker hijab serut-masker kain-masker hijab 2ply 2 lapis - Ungu tua, Merk Mambo",Kab. Sukoharjo,4550,4.8,3320,248,5,Warna sesuai pic Cantik,Positive,Love,4,warna sesuai pic cantik,warna sesuai pic cantik
Muslim Fashion,"masker hijab-masker hijab serut-masker kain-masker hijab 2ply 2 lapis - Ungu tua, Merk Mambo",Kab. Sukoharjo,4550,4.8,3320,248,4,"masker bagus,sesuai harga`",Positive,Happy,3,"masker bagus,sesuai harga`","masker bagus,sesuai harga`"
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,Kab. Kediri,27000,4.8,10700,1804,5,Bahannya adem. Jahitan rapi.,Positive,Happy,4,bahannya adem. jahitan rapi.,bahannya adem. jahitan rapi.
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,Kab. Kediri,27000,4.8,10700,1804,5,Ukuran sesuai. Modelnya cantik ??. Bahannya adem. istri suka banget,Positive,Love,10,ukuran sesuai. modelnya cantik ??. bahannya adem. istri suka banget,ukuran sesuai. modelnya cantik ??. bahannya adem. istri suka banget
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,Kab. Kediri,27000,4.8,10700,1804,5,Bahannya adem. Warnanya cantik ??. Ukuran sesuai. terimakasih,Positive,Love,8,bahannya adem. warnanya cantik ??. ukuran sesuai. terimakasih,bahannya adem. warnanya cantik ??. ukuran sesuai. terimakasih
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,Kab. Kediri,27000,4.8,10700,1804,5,Tidak menerawang. Ukuran sesuai. Bahannya adem. Jahitan rapi. Warnanya cantik ??. Modelnya cantik ??.,Positive,Love,14,tidak menerawang. ukuran sesuai. bahannya adem. jahitan rapi. warnanya cantik ??. modelnya cantik ??.,tidak menerawang. ukuran sesuai. bahannya adem. jahitan rapi. warnanya cantik ??. modelnya cantik ??.
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,Kab. Kediri,27000,4.8,10700,1804,5,mantab????????Bahannya adem. Ukuran sesuai. Modelnya cantik ??. Warnanya cantik ??. Jahitan rapi. Tidak menerawang.,Positive,Love,14,mantab????????bahannya adem. ukuran sesuai. modelnya cantik ??. warnanya cantik ??. jahitan rapi. tidak menerawang.,mantab????????bahannya adem. ukuran sesuai. modelnya cantik ??. warnanya cantik ??. jahitan rapi. tidak menerawang.
